id,FsF_A1_01M_1_earned,FsF_A1_01M_earned,FsF_A1_02MD_1_earned,FsF_A1_02MD_2_earned,FsF_A1_02MD_earned,FsF_A1_1_01MD_1_earned,FsF_A1_1_01MD_2_earned,FsF_A1_1_01MD_earned,FsF_A1_2_01MD_1_earned,FsF_A1_2_01MD_2_earned,FsF_A1_2_01MD_earned,FsF_F1_01MD_1_earned,FsF_F1_01MD_2_earned,FsF_F1_01MD_earned,FsF_F1_02MD_1_earned,FsF_F1_02MD_2_earned,FsF_F1_02MD_4_earned,FsF_F1_02MD_5_earned,FsF_F1_02MD_earned,FsF_F2_01M_2_earned,FsF_F2_01M_3_earned,FsF_F2_01M_earned,FsF_F3_01M_2_earned,FsF_F3_01M_earned,FsF_F4_01M_1_earned,FsF_F4_01M_earned,FsF_I1_01M_1_earned,FsF_I1_01M_2_earned,FsF_I1_01M_earned,FsF_I2_01M_2_earned,FsF_I2_01M_earned,FsF_I3_01M_1_earned,FsF_I3_01M_2_earned,FsF_I3_01M_earned,FsF_R1_01M_1_earned,FsF_R1_01M_2_earned,FsF_R1_01M_3_earned,FsF_R1_01M_earned,FsF_R1_1_01M_1_earned,FsF_R1_1_01M_earned,FsF_R1_2_01M_1_earned,FsF_R1_2_01M_2_earned,FsF_R1_2_01M_earned,FsF_R1_3_01M_1_earned,FsF_R1_3_01M_3_earned,FsF_R1_3_01M_earned,FsF_R1_3_02D_1_earned,FsF_R1_3_02D_earned,score_earned_A,score_earned_A1,score_earned_A1_1,score_earned_A1_2,score_earned_F,score_earned_F1,score_earned_F2,score_earned_F3,score_earned_F4,score_earned_FAIR,score_earned_I,score_earned_I1,score_earned_I2,score_earned_I3,score_earned_R,score_earned_R1,score_earned_R1_1,score_earned_R1_2,score_earned_R1_3
disgenet,0,0,1,1,2,1,1,2,1,1,2,1,0,1,0.0,0.0,0,0,0.0,0,0,0,1,1,2,2,2,0,2,0,0,2,0,2,1,0,0,1,0,0,1,0,1,0,1,1,1,1,6,2,2,2,4.0,1.0,0,1,2,18.0,4,2,0,2,4,1,0,1,2
cz-sidc-drugs,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
cz-eh-1-atc,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-nigo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
PubChem RDF,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,10.0,2,2,0,0,2,1,0,0,1
bioportal-gro,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bioportal-unitsontology,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-ogmd,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-nddf,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-mo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-ms,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
linked-drugs,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
ontobeef-domain,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bioportal-ndfrt,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-ontoorpha,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-air,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-bcgo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
ogolod,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bioportal-hugo,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-neomark,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bioportal-pdq,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bioportal-cogat,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
bio2rdf-affymetrix,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,10.0,2,2,0,0,2,1,0,0,1
bio2rdf-clinicaltrials,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-ctd,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-dbsnp,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-genage,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-gendr,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-hgnc,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-interpro,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-iproclass,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-kegg,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-linkedspl,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,4,2,1,1,3.0,1.0,0,0,2,10.0,0,0,0,0,3,1,0,1,1
bio2rdf-lsr,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-ncbigene,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-omim,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-pathwaycommons,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-reactome,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,10.0,2,2,0,0,2,1,0,0,1
bio2rdf-sgd,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bio2rdf-bioportal,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
lincs-cloview,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
lthido,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
ndf-rt,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
ogg-at,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
ogg-bru,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
ogg-dm,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
ogg-sc,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
reo,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
sdgio,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
uberon-basic,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,8.0,0,0,0,0,2,0,0,1,1
uberon_collected_metazoa,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,8.0,0,0,0,0,2,0,0,1,1
uberon_depictions,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,8.0,0,0,0,0,2,0,0,1,1
xl,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
evorao,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,2,2,2,2,2,1,0,0,1,0,0,1,0,1,1,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,15.0,6,2,2,2,3,1,0,1,1
ictv,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
uniprotrdfs,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,8.0,2,2,0,0,2,1,0,1,0
addicto,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
dhba,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
hba,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
lipidmaps,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
cao,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
phi,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
msio,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
pride,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
unimod,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
hcao,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
bcio,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
covoc,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,7.0,0,0,0,0,1,0,0,0,1
snomed,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,11.0,2,2,0,0,3,1,0,1,1
ehda,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
flu,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
loggerhead,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
pd_st,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
propreo,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
resid,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
sopharm,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1.0,1.0,0,0,0,9.0,4,2,2,0,1,1,0,0,0
tahe,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
tahh,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1.0,1.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0
bci,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,9.0,2,2,0,0,1,0,0,0,1
biol,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,9.0,2,2,0,0,1,0,0,0,1
biopax,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,9.0,2,2,0,0,1,0,0,0,1
biotop,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,9.0,2,2,0,0,1,0,0,0,1
cochrane,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,9.0,2,2,0,0,1,0,0,0,1
cocoon,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,9.0,2,2,0,0,1,0,0,0,1
dataid,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,1,1,3.0,1.0,0,0,2,9.0,2,2,0,0,1,0,0,0,1
