id,title,url
uhc-metadata,UHC Metadata,https://bioportal.bioontology.org/ontologies/UHC-METADATA
fenics,Functional Electrophysiology Nomenclature for Ion Channels,https://bioportal.bioontology.org/ontologies/FENICS
vodana-mi,VODANA-MIGRANTS-INTERVIEWS,https://bioportal.bioontology.org/ontologies/VODANA-MI
dmdsont,Diabetes Mellitus Diagnosis and Support Ontology ,https://bioportal.bioontology.org/ontologies/DMDSONT
chr,Monochrom,https://bioportal.bioontology.org/ontologies/CHR
chro,Chromatin Regulator Ontology,https://bioportal.bioontology.org/ontologies/CHRO
como,Context and Measurement Ontology,https://bioportal.bioontology.org/ontologies/COMO
mco4hke,Multiplex Classification Ontology for the HyperKvasir Experiment,https://bioportal.bioontology.org/ontologies/MCO4HKE
copdo,COPD Ontology,https://bioportal.bioontology.org/ontologies/COPDO
hivo004,HIVOntologymain.owl,https://bioportal.bioontology.org/ontologies/HIVO004
ccont,Cell Culture Ontology,https://bioportal.bioontology.org/ontologies/CCONT
vodan_anc,VODAN ANC Vocabulary ,https://bioportal.bioontology.org/ontologies/VODAN_ANC
g-prov,Guideline Provece,https://bioportal.bioontology.org/ontologies/G-PROV
bto_ontology,Brain Tumour Ontology,https://bioportal.bioontology.org/ontologies/BTO_ONTOLOGY
mccl,Cell Line Ontology [by Mahadevan],https://bioportal.bioontology.org/ontologies/MCCL
mccv,Microbial Culture Collection Vocabulary,https://bioportal.bioontology.org/ontologies/MCCV
bllm,Large Language Model Ontology,https://bioportal.bioontology.org/ontologies/BLLM
drpsnpto,Dementia-Related Psychotic Symptoms Non-Pharmacological Treatment Ontology,https://bioportal.bioontology.org/ontologies/DRPSNPTO
goldterms,GOLD Ecosystem Classification,https://bioportal.bioontology.org/ontologies/GOLDTERMS
piero,Enzyme Reaction Ontology for annotating Partial Information of chemical transformation,https://bioportal.bioontology.org/ontologies/PIERO
fcc1,Fernald Community Cohort N,https://bioportal.bioontology.org/ontologies/FCC1
fo,Fern Ontology,https://bioportal.bioontology.org/ontologies/FO
fg,FAIR Genomes,https://bioportal.bioontology.org/ontologies/FG
cu-vo,Venom Ontology,https://bioportal.bioontology.org/ontologies/CU-VO
sato,SATO (IDEAS expAnded wiTh BCIO): workflow for designers of patient-centered mobile health behaviour change intervention applications,https://bioportal.bioontology.org/ontologies/SATO
orex-sam,OSIRIS-REx sample type,https://bioportal.bioontology.org/ontologies/OREX-SAM
scio,Spinal Cord Injury Ontology,https://bioportal.bioontology.org/ontologies/SCIO
admf,alzhaimer dessiese main factors,https://bioportal.bioontology.org/ontologies/ADMF
admo,Alzheimer Disease Map Ontology,https://bioportal.bioontology.org/ontologies/ADMO
rnrmu,RNRMU,https://bioportal.bioontology.org/ontologies/RNRMU
edem-connectonto,eDEM-Connect: Ontology of Dementia-related Agitation and Relationship between Informal Caregivers and Persons with Dementia,https://bioportal.bioontology.org/ontologies/EDEM-CONNECTONTO
cn,computer network,https://bioportal.bioontology.org/ontologies/CN
gff-m4m,GO FAIR M4M,https://bioportal.bioontology.org/ontologies/GFF-M4M
pdo_cas,Plant Diversity Ontology,https://bioportal.bioontology.org/ontologies/PDO_CAS
emo,Enzyme Mechanism Ontology,https://bioportal.bioontology.org/ontologies/EMO
qudt2-1,"Quantities, Units, Dimensions and Types (QUDT Version 2.1)",https://bioportal.bioontology.org/ontologies/QUDT2-1
rpo,Resource of Asian Primary Immunodeficiency Diseases (RAPID) Phenotype Ontology,https://bioportal.bioontology.org/ontologies/RPO
syrian-cinema,Syrian Cinema,https://bioportal.bioontology.org/ontologies/SYRIAN-CINEMA
pts,Pathway Terminology System,https://bioportal.bioontology.org/ontologies/PTS
exmo,Exercise Medicine Ontology,https://bioportal.bioontology.org/ontologies/EXMO
lico,Liver Case Ontology (LiCO),https://bioportal.bioontology.org/ontologies/LICO
matr,Material,https://bioportal.bioontology.org/ontologies/MATR
mini-fast-1,mini fast test,https://bioportal.bioontology.org/ontologies/MINI-FAST-1
neumore,Neural Motor Recovery Ontology,https://bioportal.bioontology.org/ontologies/NEUMORE
panet,PaN Experimental technique,https://bioportal.bioontology.org/ontologies/PANET
envs_variables,ENVS variables,https://bioportal.bioontology.org/ontologies/ENVS_VARIABLES
snomedct,SNOMED CT,https://bioportal.bioontology.org/ontologies/SNOMEDCT
fit_bit,Fitbit Vocabularies ,https://bioportal.bioontology.org/ontologies/FIT_BIT
icw,International Classification of Wellness,https://bioportal.bioontology.org/ontologies/ICW
ogco,OriGinal Chemical Ontology,https://bioportal.bioontology.org/ontologies/OGCO
insname,VODANAINSNAMES,https://bioportal.bioontology.org/ontologies/INSNAME
ontoreplicov,OntoRepliCov,https://bioportal.bioontology.org/ontologies/ONTOREPLICOV
nidm-results,NIDM-Results,https://bioportal.bioontology.org/ontologies/NIDM-RESULTS
hivcrs,HIVCompoundRels,https://bioportal.bioontology.org/ontologies/HIVCRS
dloro,Dependency Layered Ontology for Radiation Oncology,https://bioportal.bioontology.org/ontologies/DLORO
gffo,Genetic Feature Format Ontology,https://bioportal.bioontology.org/ontologies/GFFO
nro,NeuralReprogrammingOntology,https://bioportal.bioontology.org/ontologies/NRO
rh-mesh,Robert Hoehndorf Version of MeSH,https://bioportal.bioontology.org/ontologies/RH-MESH
intvmode,Interview Mode,https://bioportal.bioontology.org/ontologies/INTVMODE
cohsi2study,cohsi2study,https://bioportal.bioontology.org/ontologies/COHSI2STUDY
fast-chrono,FAST (Faceted Access of Subject Terminology) Chronological Facet,https://bioportal.bioontology.org/ontologies/FAST-CHRONO
ibio,IndianBiodiversity,https://bioportal.bioontology.org/ontologies/IBIO
adher_intcare_sp,Adherence and Integrated Care in Spanish,https://bioportal.bioontology.org/ontologies/ADHER_INTCARE_SP
edda,EDDA Study Designs Taxonomy,https://bioportal.bioontology.org/ontologies/EDDA
patgv,Placental Genetic Variance,https://bioportal.bioontology.org/ontologies/PATGV
eso_c,Epilepsy Semiology Ontology,https://bioportal.bioontology.org/ontologies/ESO_C
hns,HNS_Ontolgoy,https://bioportal.bioontology.org/ontologies/HNS
mixs,Minimal Information about any Sequence Ontology,https://bioportal.bioontology.org/ontologies/MIXS
mooccuado,Molgula occulta Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/MOOCCUADO
fish-ast,FISH Archaeological Sciences Thesaurus,https://bioportal.bioontology.org/ontologies/FISH-AST
mpo,Microbial Phenotype Ontology,https://bioportal.bioontology.org/ontologies/MPO
cseo,Cigarette Smoke Exposure Ontology,https://bioportal.bioontology.org/ontologies/CSEO
bp-metadata,BioPortal Metadata Ontology,https://bioportal.bioontology.org/ontologies/BP-METADATA
obs,OntoBioStat,https://bioportal.bioontology.org/ontologies/OBS
ito,Intelligence Task Ontology,https://bioportal.bioontology.org/ontologies/ITO
leo,Living Environment Ontology,https://bioportal.bioontology.org/ontologies/LEO
adalab,AdaLab ontology,https://bioportal.bioontology.org/ontologies/ADALAB
mepo,Mapping of Epilepsy Ontologies,https://bioportal.bioontology.org/ontologies/MEPO
arcrc,Arctic Report Card,https://bioportal.bioontology.org/ontologies/ARCRC
csso,Clinical Signs and Symptoms Ontology,https://bioportal.bioontology.org/ontologies/CSSO
apadisorders,Disorders cluster,https://bioportal.bioontology.org/ontologies/APADISORDERS
sweet,Semantic Web for Earth and Environment Technology Ontology,https://bioportal.bioontology.org/ontologies/SWEET
eo1,Example Ontology,https://bioportal.bioontology.org/ontologies/EO1
satusehatthesis,SatuSehatThesis,https://bioportal.bioontology.org/ontologies/SATUSEHATTHESIS
mwla,Medical Web Lifestyle Aggregator,https://bioportal.bioontology.org/ontologies/MWLA
fgnhns,FoodGroupNHNS,https://bioportal.bioontology.org/ontologies/FGNHNS
m,May,https://bioportal.bioontology.org/ontologies/M
mm,mm,https://bioportal.bioontology.org/ontologies/MM
pmo,Performed Music Ontology,https://bioportal.bioontology.org/ontologies/PMO
ftc,Functional Therapeutic Chemical Classification System,https://bioportal.bioontology.org/ontologies/FTC
ifar,Fanconi Anemia Ontology,https://bioportal.bioontology.org/ontologies/IFAR
onl-dp,Dataset processing,https://bioportal.bioontology.org/ontologies/ONL-DP
cpro,Computer-Based Patient Record Ontology,https://bioportal.bioontology.org/ontologies/CPRO
altproton,An Ontology for integration and interoperability of multi-aspect data of Protein food production chains,https://bioportal.bioontology.org/ontologies/ALTPROTON
inbio,Invasion Biology Ontology,https://bioportal.bioontology.org/ontologies/INBIO
ik,Irabi kassim,https://bioportal.bioontology.org/ontologies/IK
vodanauganda,VODANAUGANDA,https://bioportal.bioontology.org/ontologies/VODANAUGANDA
pcao,Prostate Cancer Ontology,https://bioportal.bioontology.org/ontologies/PCAO
gb,GlycanBind,https://bioportal.bioontology.org/ontologies/GB
fall,MyOntoServiceFull_FallDetection,https://bioportal.bioontology.org/ontologies/FALL
hed,Hierarchical Event Descriptors,https://bioportal.bioontology.org/ontologies/HED
regn_go,REGN_GO,https://bioportal.bioontology.org/ontologies/REGN_GO
bclion,Breast Cancer Lifestyle Ontology,https://bioportal.bioontology.org/ontologies/BCLION
simm,In Silico Methodologies Ontology for MAATrica metric,https://bioportal.bioontology.org/ontologies/SIMM
tdwgspec,TDWG Specimen LSID Ontology,https://bioportal.bioontology.org/ontologies/TDWGSPEC
matrcompound,Material Compound,https://bioportal.bioontology.org/ontologies/MATRCOMPOUND
fast-title,FAST (Faceted Application of Subject Terminology) Title Facet,https://bioportal.bioontology.org/ontologies/FAST-TITLE
dranpto,Dementia-Related Agitation Non-Pharmacological Treatment Ontology,https://bioportal.bioontology.org/ontologies/DRANPTO
phage,Phylogenetics Ontology,https://bioportal.bioontology.org/ontologies/PHAGE
fast-genreform,FAST (Faceted Access of Subject Terminology) GenreForm,https://bioportal.bioontology.org/ontologies/FAST-GENREFORM
phmammado,Phallusia mammillata Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/PHMAMMADO
emif-ad,EMIF-AD ontology,https://bioportal.bioontology.org/ontologies/EMIF-AD
neio,Neural Electronic Interface Ontology,https://bioportal.bioontology.org/ontologies/NEIO
hgnc-nr,HGNC New Releases Ontology,https://bioportal.bioontology.org/ontologies/HGNC-NR
bibframe,BIBFRAME 2.0,https://bioportal.bioontology.org/ontologies/BIBFRAME
metabus,metaBUS controlled vocabulary for organizational and applied psychology research,https://bioportal.bioontology.org/ontologies/METABUS
hivhpvfgs,"HIV, HPV, FGS vocabulary",https://bioportal.bioontology.org/ontologies/HIVHPVFGS
bibliotek-o,The Biblioteko Ontology,https://bioportal.bioontology.org/ontologies/BIBLIOTEK-O
pcmo,Pediatric Consultation and Monitoring Ontology ,https://bioportal.bioontology.org/ontologies/PCMO
pghd_connect,PGHD_CONNECT,https://bioportal.bioontology.org/ontologies/PGHD_CONNECT
ctu_beready_gem,CTU Bern BEReady Gemeinden,https://bioportal.bioontology.org/ontologies/CTU_BEREADY_GEM
ego,Epigenome Ontology,https://bioportal.bioontology.org/ontologies/EGO
pplc,Placental Pathology Lesion Classification,https://bioportal.bioontology.org/ontologies/PPLC
marc-languages,MARC List for Languages,https://bioportal.bioontology.org/ontologies/MARC-LANGUAGES
pvonto,Pharmacovigilance Ontology,https://bioportal.bioontology.org/ontologies/PVONTO
pmapp-pmo,PMO Precision Medicine Ontology,https://bioportal.bioontology.org/ontologies/PMAPP-PMO
iaml-mop,IAML Medium of Performance Vocabulary,https://bioportal.bioontology.org/ontologies/IAML-MOP
atom,Atlas Ontology Model,https://bioportal.bioontology.org/ontologies/ATOM
atol,Animal Trait Ontology for Livestock,https://bioportal.bioontology.org/ontologies/ATOL
m4m-char,M4M-CHAR,https://bioportal.bioontology.org/ontologies/M4M-CHAR
vodanakenya,VODANA KENYA,https://bioportal.bioontology.org/ontologies/VODANAKENYA
nlmvs,NIH NLM Value Sets,https://bioportal.bioontology.org/ontologies/NLMVS
rda-content,RDA Content type,https://bioportal.bioontology.org/ontologies/RDA-CONTENT
ichom-proms-pcb,ICHOM Set Pregcy and Childbirth,https://bioportal.bioontology.org/ontologies/ICHOM-PROMS-PCB
bdpm,Base de Donn̩es Publique des M̩dicaments,https://bioportal.bioontology.org/ontologies/BDPM
opb,Ontology of Physics for Biology,https://bioportal.bioontology.org/ontologies/OPB
iso19115,ISO 19115,https://bioportal.bioontology.org/ontologies/ISO19115
iso19110,ISO 19110 Methodology for Feature Cataloguing,https://bioportal.bioontology.org/ontologies/ISO19110
falls,falls prevention ,https://bioportal.bioontology.org/ontologies/FALLS
biomo,Biological Observation Matrix Ontology,https://bioportal.bioontology.org/ontologies/BIOMO
sdoho,social determits of health ontology-TaoLab,https://bioportal.bioontology.org/ontologies/SDOHO
gcbo,Global Code Book Ontology,https://bioportal.bioontology.org/ontologies/GCBO
hoip,Homeostasis imbalance process ontology,https://bioportal.bioontology.org/ontologies/HOIP
cedarvs,CEDAR Value Sets,https://bioportal.bioontology.org/ontologies/CEDARVS
ope,Ontology of Physical Exercises,https://bioportal.bioontology.org/ontologies/OPE
moocciado,Molgula occidentalis Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/MOOCCIADO
obi_iee,The Ontology for Biomedical Investigation based Inner Ear Electrophysiology ,https://bioportal.bioontology.org/ontologies/OBI_IEE
neo,Neurologic Examination Ontology,https://bioportal.bioontology.org/ontologies/NEO
apaneurocluster,APA Neuro Cluster,https://bioportal.bioontology.org/ontologies/APANEUROCLUSTER
materialsmine,MaterialsMine Ontology,https://bioportal.bioontology.org/ontologies/MATERIALSMINE
iso-food,A formal representation of the knowledge within the domain of Isotopes for Food Science,https://bioportal.bioontology.org/ontologies/ISO-FOOD
dsip_fl_7,DSIP_FL_7,https://bioportal.bioontology.org/ontologies/DSIP_FL_7
mooculado,Molgula oculata Anatomy and Development Ontology,https://bioportal.bioontology.org/ontologies/MOOCULADO
orex-wg,OSIRIS-REx sample analysis workgroups,https://bioportal.bioontology.org/ontologies/OREX-WG
nmobr,NeuroMorpho.Org brain region ontologies,https://bioportal.bioontology.org/ontologies/NMOBR
paymentmode,Payment Mode,https://bioportal.bioontology.org/ontologies/PAYMENTMODE
thesisdemo,thesisdemo,https://bioportal.bioontology.org/ontologies/THESISDEMO
ofsmr,Open Predictive Microbiology Ontology,https://bioportal.bioontology.org/ontologies/OFSMR
four-m_vocabs,AGE-FRIENDLY 4M VOCABULARY,https://bioportal.bioontology.org/ontologies/FOUR-M_VOCABS
acvd_ontology,Atherosclerotic Cerebrovascular Disease Ontology,https://bioportal.bioontology.org/ontologies/ACVD_ONTOLOGY
fasto,HL7 FHIR and SSN ontology based Type 1 Diabetes Mellitus Ontology,https://bioportal.bioontology.org/ontologies/FASTO
svu_mws_wsm_f23,MWS-WSM-F23 Syrian Cinema Ontology,https://bioportal.bioontology.org/ontologies/SVU_MWS_WSM_F23
hoom,HPO - ORDO Ontological Module,https://bioportal.bioontology.org/ontologies/HOOM
tephram4mexample,Tephra M4M Example,https://bioportal.bioontology.org/ontologies/TEPHRAM4MEXAMPLE
ethopd,Ethiopian OPD,https://bioportal.bioontology.org/ontologies/ETHOPD
bin,Body in Numbers project terminology,https://bioportal.bioontology.org/ontologies/BIN
insecth,insectH,https://bioportal.bioontology.org/ontologies/INSECTH
infection_trans,Infection Transmission Ontology,https://bioportal.bioontology.org/ontologies/INFECTION_TRANS
hivhpv,HIVHPV,https://bioportal.bioontology.org/ontologies/HIVHPV
endoh,Environmental Determits of Health,https://bioportal.bioontology.org/ontologies/ENDOH
biodivthes,Biodiversity Thesaurus,https://bioportal.bioontology.org/ontologies/BIODIVTHES
d3o,DSMZ Digital Diversity Ontology,https://bioportal.bioontology.org/ontologies/D3O
nxdx,Test NXDX,https://bioportal.bioontology.org/ontologies/NXDX
wetaxtopics,NEAT: wiNd Energy tAxonomy of Topics,https://bioportal.bioontology.org/ontologies/WETAXTOPICS
wweca,Women with Epilepsy of Child-bearing Age Ontology,https://bioportal.bioontology.org/ontologies/WWECA
bio2rdf-pubmed,PubMed,http://pubmed.bio2rdf.org/
pco,Population and Community Ontology,https://www.ebi.ac.uk/ols4/ontologies/pco
ccfo,Human Reference Atlas Common Coordinate Framework Ontology,https://humanatlas.io/ccf-ontology
uniprot,UniProt Core Ontology,https://www.uniprot.org/
sibo,Social Insect Behavior Ontology,https://www.ebi.ac.uk/ols4/ontologies/sibo
rexo,Regulation of Gene Expression Ontolology,https://www.ebi.ac.uk/ols4/ontologies/rexo
reto,Regulation of Transcription Ontology,https://www.ebi.ac.uk/ols4/ontologies/reto
dcm,DICOM Controlled Terminology,http://dicom.nema.org/medical/dicom/current/output/chtml/part16/chapter_D.html
bco,Biological Collections Ontology,https://www.ebi.ac.uk/ols4/ontologies/bco
foodon,The FoodOn Food Ontology,https://foodon.org/
bfo,Basic Formal Ontology,https://bioportal.bioontology.org/ontologies/BFO
mirnao,,https://bioportal.bioontology.org/ontologies/MIRNAO
ncro,Non-coding RNA Ontology,http://omnisearch.soc.southalabama.edu/w/index.php/Ontology
fbsp,Fly taxonomy,https://bioportal.bioontology.org/ontologies/FB-SP
dinto,Drug-drug Interaction Ontology,http://labda.inf.uc3m.es/doku.php?id=es:labda_dinto
fbcv,FlyBase Controlled Vocabulary (FBcv),https://www.ebi.ac.uk/ols4/ontologies/fbcv
dron,The Drug Ontology,https://bioportal.bioontology.org/ontologies/DRON
osci,,absent
ado,Alzheimer's Disease Ontology,https://bioportal.bioontology.org/ontologies/ADO
owl,The OWL 2 Schema vocabulary (OWL 2),https://www.ebi.ac.uk/ols4/ontologies/owl
coid,Combined Ontology for Inflammatory Diseases,https://bioportal.bioontology.org/ontologies/COID
dpo,Drosophila Phenotype Ontology,https://bioportal.bioontology.org/ontologies/DPO
ecao,The Echinoderm Anatomy and Development Ontology,https://www.ebi.ac.uk/ols4/ontologies/ecao
disdriv,Disease Drivers Ontology,http://www.disease-ontology.org
doid,Human Disease Ontology,https://bioportal.bioontology.org/ontologies/DOID
txpo,Toxic Process Ontology,https://bioportal.bioontology.org/ontologies/TXPO
cto,Clinical Trials Ontology,https://github.com/ClinicalTrialOntology/CTO/
cctoo,Cancer Care: Treatment Outcome Ontology,https://bioportal.bioontology.org/ontologies/CCTOO
ncit,National Cancer Institute Thesaurus,https://bioportal.bioontology.org/ontologies/NCIT
mondo,Mondo Disease Ontology,https://monarch-initiative.github.io/mondo
nomen,NOMEN - A nomenclatural ontology for biological names,https://bioportal.bioontology.org/ontologies/NOMEN
apollo_sv,Apollo Structured Vocabulary (Apollo-SV),https://github.com/ApolloDev/apollo-sv
icdo,International Classification of Diseases Ontology,https://github.com/icdo/ICDO
tads,Tick Anatomy Ontology,https://www.vectorbase.org/ontology-browser
uberon,Uberon multi-species anatomy ontology,http://uberon.org
chiro,CHEBI Integrated Role Ontology,https://github.com/obophenotype/chiro
chebi,CHEBI,http://www.ebi.ac.uk/chebi
oce,Ontology of Chemical Elements,https://github.com/ontologyofchemicalelements
bioportal-bootstrep,Gene Regulation Ontology,https://bioportal.bioontology.org/ontologies/GRO
idomal,Malaria Ontology,https://bioportal.bioontology.org/ontologies/IDOMAL
ido,Infectious Disease Ontology,https://bioportal.bioontology.org/ontologies/IDO
veo,Visualized Emotion Ontology,https://bioportal.bioontology.org/ontologies/VEO
cido,CIDO: Ontology of Coronavirus Infectious Disease,https://github.com/cido-ontology/cido
cbo,Cell Behavior Ontology,https://bioportal.bioontology.org/ontologies/CBO
ktao,Kidney Tissue Atlas Ontology,https://github.com/KPMP/KTAO
geno,Genotype Ontology,https://github.com/monarch-initiative/GENO-ontology/
bcgo,Beta Cell Genomics Ontology,https://github.com/obi-bcgo/bcgo
ino,Interaction Network Ontology,https://bioportal.bioontology.org/ontologies/INO
hino,HINO: Human Interaction Network Ontology,http://www.ino-ontology.org/hino.php
oostt,Ontology of Organizational Structures of Trauma centers and Trauma systems,https://github.com/OOSTT/OOSTT
ons,Ontology for Nutritional Studies,https://github.com/enpadasi/Ontology-for-Nutritional-Studies
mco,Microbial Conditions Ontology,https://github.com/microbial-conditions-ontology/microbial-conditions-ontology
pdro,The Prescription of Drugs Ontology,https://github.com/OpenLHS/PDRO
pcl,Provisional Cell Ontology,https://github.com/obophenotype/provisional_cell_ontology
pdumdv,,https://github.com/obophenotype/developmental-stage-ontologies/wiki/PdumDv
hom,Homology Ontology,https://github.com/BgeeDB/homology-ontology
afo,Allotrope Merged Ontology Suite,https://www.allotrope.org/ontologies
enm,eoMapper Ontology,http://www.enanomapper.net/
ddpheno,Dictyostelium Discoideum Phenotype Ontology,http://dictybase.org/
dideo,Drug-drug Interaction and Drug-drug Interaction Evidence Ontology,https://github.com/DIDEO/DIDEO
eco,Evidence & Conclusion Ontology,https://www.evidenceontology.org
ecocore,An ontology of core ecological entities,https://github.com/EcologicalSemantics/ecocore
ao,Asthma Ontology,http://purl.org/ontology/ao/core
hao,Hymenoptera Anatomy Ontology,https://bioportal.bioontology.org/ontologies/HAO
hsapdv,Human Developmental Stages Ontology,https://github.com/obophenotype/developmental-stage-ontologies/wiki/HsapDv
hso,Health Surveillance Ontology,https://w3id.org/hso
htn,Hypertension Ontology,https://github.com/aellenhicks/htn_owl
chmo,Chemical Methods Ontology,https://github.com/rsc-ontologies/rsc-cmo
olobo,OLOBO: Ontology for Linking and Integrating Open Biological and Biomedical Ontologies,https://github.com/biomedontology/olobo
pico,Pathogen-related Informed Consent Ontology,http://data.cochrane.org/ontologies/pico/
maxo,Medical Action Ontology,https://github.com/monarch-initiative/MAxO
fbbt,Drosophila Anatomy Ontology,http://obofoundry.org/ontology/fbbt.html
fbdv,Drosophila Developmental Ontology,http://obofoundry.org/ontology/fbdv.html
bto,BRENDA Tissue Ontology,http://www.brenda-enzymes.org
ncbitaxon,NCBI organismal classification,https://bioportal.bioontology.org/ontologies/NCBITAXON
pw,Pathway ontology,https://bioportal.bioontology.org/ontologies/PW
ogi,Ontology for Genetic Interval,https://bioportal.bioontology.org/ontologies/OGI
ev,eVOC (Expressed Sequence Annotation for Humans),https://old.datahub.io/bg/dataset/bioportal-ev
ehdaa2,Human developmental anatomy,https://github.com/obophenotype/human-developmental-anatomy-ontology
mmo,Measurement Method Ontology,https://bioportal.bioontology.org/ontologies/MMO
ido;_vido;_cido,Infectious Disease Ontology,https://bioportal.bioontology.org/ontologies/IDO
genepio,Genomic Epidemiology Ontology,http://genepio.org/
epio,Epilepsy Ontology,https://github.com/SCAI-BIO/EpilepsyOntology
cl,Cell Ontology,https://obophenotype.github.io/cell-ontology/
cheminf,Chemical Information Ontology,https://bioportal.bioontology.org/ontologies/CHEMINF
mido,Mycosis Infectious Disease Ontology,https://bioportal.bioontology.org/ontologies/MIDO
vido,Vaccine Investigation and Design Ontology,https://github.com/infectious-disease-ontology-extensions/ido-virus
idocovid19,The COVID-19 Infectious Disease Ontology,https://github.com/infectious-disease-ontology-extensions/ido-covid-19
lib,MWS-WSM,https://bioportal.bioontology.org/ontologies/LIB
of,OntoFood,https://bioportal.bioontology.org/ontologies/OF
cs,Coping Strategies for Adverse Drug Events Ontology,https://bioportal.bioontology.org/ontologies/CS
xlmod,HUPO-PSI cross-linking and derivatization reagents controlled vocabulary,http://www.psidev.info/groups/controlled-vocabularies
colao,Coleoptera Anatomy Ontology,https://bioportal.bioontology.org/ontologies/COLAO
gaz,,http://environmentontology.github.io/gaz/
dcterms,DCMI Metadata Terms: properties in /terms/ namespace,https://bioportal.bioontology.org/ontologies/DCTERMS
dicom,Healthcare Vocabulary,http://purl.org/healthcarevocab/v1
ero,eagle-i resource ontology,https://open.med.harvard.edu/wiki/display/eaglei/Ontology
cro,Clinical Relation Ontology,https://github.com/data2health/contributor-role-ontology
psdo,Patient Safety Data Ontology,https://github.com/Display-Lab/psdo
taxrank,Taxonomic Rank Ontology,https://github.com/phenoscape/taxrank
hra,Human Reference Atlas,https://bioportal.bioontology.org/ontologies/HRA
mro,Defen,https://bioportal.bioontology.org/ontologies/MRO
iao,Information Artifact Ontology (IAO),https://github.com/information-artifact-ontology/IAO/
ocd,OCD ontology,https://bioportal.bioontology.org/ontologies/OCD
cco,Cell Cycle Ontology,https://bioportal.bioontology.org/ontologies/CCO
chemrof,CHEMROF,https://bioportal.bioontology.org/ontologies/CHEMROF
amphx,Amphioxus Development and Anatomy Ontology,https://github.com/EBISPOT/amphx_ontology
dto,Drug Target Ontology,https://bioportal.bioontology.org/ontologies/DTO
carolio,Caroli's Disease and Syndrome Ontology,https://bioportal.bioontology.org/ontologies/CAROLIO
odnae,Ontology of Drug Neuropathy Adverse Events,https://github.com/odnae
oae,Ontology of Adverse Events,https://github.com/OAE-ontology/OAE/
iceo,Integrative and Conjugative Element Ontology,https://github.com/ontoice/ICEO
orth,Orthology Ontology,http://purl.org/net/orth
fbbi,Biological Imaging Methods Ontology,http://cellimagelibrary.org/
cmo,Clinical Measurement Ontology,https://bioportal.bioontology.org/ontologies/CMO
go,Gene Ontology,https://bioportal.bioontology.org/ontologies/GO
hancestro,Human Ancestry Ontology,https://ebispot.github.io/hancestro/
ico,Informed Consent Ontology,https://github.com/ICO-ontology/ICO
pr,PRotein Ontology,http://proconsortium.org
proco,PROcess Chemistry Ontology,https://github.com/proco-ontology/PROCO
miapa,MIAPA Ontology,http://www.evoio.org/wiki/MIAPA
vo,Vaccine Ontology,https://bioportal.bioontology.org/ontologies/VO
fideo,Food Interactions with Drugs Evidence Ontology,https://gitub.u-bordeaux.fr/erias/fideo
ohmi,Ontology of Host-Microbiome Interactions,https://github.com/ohmi-ontology/ohmi
ohd,Oral Health and Disease Ontology,https://purl.obolibrary.org/obo/ohd/home
mop,Molecular Process Ontology,https://github.com/rsc-ontologies/rxno
eupath,VEuPathDB Ontology,https://github.com/VEuPathDB-ontology/VEuPathDB-ontology
spd,Spider Ontology,https://bioportal.bioontology.org/ontologies/SPD
pato,Phenotype And Trait Ontology,https://github.com/pato-ontology/pato/
cdno,Compositional Dietary Nutrition Ontology,https://cdno.info/
gecko,Genomics Cohorts Knowledge Ontology,https://github.com/IHCC-cohorts/GECKO
bspo,Biological Spatial Ontology,https://github.com/obophenotype/biological-spatial-ontology
epo,Epidemiology Ontology,https://code.google.com/p/epidemiology-ontology/
oarcs,Ontology of Arthropod Circulatory Systems,https://github.com/aszool/oarcs
ovae,Ontology of Vaccine Adverse Events,http://www.violinet.org/ovae/
phipo,Pathogen Host Interaction Phenotype Ontology,https://github.com/PHI-base/phipo
vbo,Vertebrate Breed Ontology,https://github.com/monarch-initiative/vertebrate-breed-ontology
vt,Vertebrate Trait Ontology,https://bioportal.bioontology.org/ontologies/VT
fovt,FuTRES Ontology of Vertebrate Traits,https://github.com/futres/fovt
fobi,Food-Biomarker Ontology,https://github.com/pcastellanoescuder/FoodBiomarkerOntology
gexo,Gene Expression Ontology,http://www.semantic-systems-biology.org/apo
lepao,Lepidoptera Anatomy Ontology,https://github.com/insect-morphology/lepao
flopo,Flora Phenotype Ontology,https://github.com/flora-phenotype-ontology/flopoontology
fma,Foundational Model of Anatomy,https://bioportal.bioontology.org/ontologies/FMA
obi,Ontology for Biomedical Investigations,https://bioportal.bioontology.org/ontologies/OBI
obib,Ontology for Biobanking,https://github.com/biobanking/biobanking
micro,Ontology of Prokaryotic Phenotypic and Metabolic Characters,https://github.com/carrineblank/MicrO
vso,Vital Sign Ontology,http://www.heppnetz.de/ontologies/vso/ns.owl
ogg,Ontology of Genes and Genomes,https://bitbucket.org/hegroup/ogg
omit,Ontology for MIRNA Target,http://omit.cis.usouthal.edu/
caro,Common Anatomy Reference Ontology,https://github.com/obophenotype/caro/
nbo,Neuro Behavior Ontology,https://github.com/obo-behavior/behavior-ontology/
mi,Molecular Interactions Controlled Vocabulary,https://github.com/HUPO-PSI/psi-mi-CV
biolink,Biolink Model,https://bioportal.bioontology.org/ontologies/BIOLINK
